2021-12-19 00:05:34.487 | DEBUG    | textprocessor:execute:20 - Processing text: This food is great
2021-12-19 00:10:02.660 | DEBUG    | textprocessor:execute:23 - Executing sentence=Christmas is celebrated across the world by Chirstians
2021-12-19 00:10:02.660 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks

2021-12-19 00:10:02.660 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 00:10:03.655 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 00:10:03.656 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks

2021-12-19 00:10:03.656 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 00:10:04.655 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 00:10:04.655 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights

2021-12-19 00:10:04.655 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights
2021-12-19 00:10:05.791 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights
2021-12-19 00:10:05.792 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi

2021-12-19 00:10:05.792 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 00:10:07.136 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 00:10:07.137 | INFO     | __main__:main:34 - Processing line: Diwali is time for brand new clothes, attending feasts

2021-12-19 00:10:07.137 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for brand new clothes, attending feasts
2021-12-19 00:10:08.107 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for brand new clothes, attending feasts
2021-12-19 00:10:08.108 | INFO     | __main__:main:34 - Processing line: Diwali is time for extremely expensive clothes, attending feasts

2021-12-19 00:10:08.108 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 00:10:08.917 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 00:10:08.917 | INFO     | __main__:main:34 - Processing line: Donald Trump is the worst president of USA

2021-12-19 00:10:08.917 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump is the worst president of USA
2021-12-19 00:10:09.535 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump is the worst president of USA
2021-12-19 00:10:09.535 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump

2021-12-19 00:10:09.535 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 00:10:10.309 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 00:10:10.309 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him

2021-12-19 00:10:10.309 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 00:10:11.202 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 00:10:11.202 | INFO     | __main__:main:34 - Processing line: Gujratis go on a shopping spree during Diwali

2021-12-19 00:10:11.202 | DEBUG    | textprocessor:execute:20 - Processing text: Gujratis go on a shopping spree during Diwali
2021-12-19 00:10:12.469 | DEBUG    | textprocessor:execute:23 - Executing sentence=Gujratis go on a shopping spree during Diwali
2021-12-19 00:10:12.469 | INFO     | __main__:main:34 - Processing line: IBM is a very large company headquartered in USA

2021-12-19 00:10:12.469 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company headquartered in USA
2021-12-19 00:10:13.165 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company headquartered in USA
2021-12-19 00:10:13.165 | INFO     | __main__:main:34 - Processing line: IBM is a very large company that is headquartered in USA

2021-12-19 00:10:13.165 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company that is headquartered in USA
2021-12-19 00:10:13.937 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company that is headquartered in USA
2021-12-19 00:10:13.937 | INFO     | __main__:main:34 - Processing line: IBM is headquartered in USA

2021-12-19 00:10:13.937 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is headquartered in USA
2021-12-19 00:10:14.590 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is headquartered in USA
2021-12-19 00:10:14.590 | INFO     | __main__:main:34 - Processing line: IBM's headquarters are in USA

2021-12-19 00:10:14.590 | DEBUG    | textprocessor:execute:20 - Processing text: IBM's headquarters are in USA
2021-12-19 00:10:15.287 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM's headquarters are in USA
2021-12-19 00:10:15.287 | INFO     | __main__:main:34 - Processing line: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.

2021-12-19 00:10:15.287 | DEBUG    | textprocessor:execute:20 - Processing text: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 00:10:17.732 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is Diwali today in India.
2021-12-19 00:10:17.732 | DEBUG    | textprocessor:execute:23 - Executing sentence=We celebrate this festival with great fervour.
2021-12-19 00:10:17.732 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi.
2021-12-19 00:10:17.732 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is also the New Year for Gujratis.
2021-12-19 00:10:17.733 | DEBUG    | textprocessor:execute:23 - Executing sentence=Retailers look forward to this festival, as people go on a shopping spree.
2021-12-19 00:10:17.733 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 00:10:17.733 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side

2021-12-19 00:10:17.733 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side
2021-12-19 00:10:18.468 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side
2021-12-19 00:10:18.468 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side that had eastern shore's rocks

2021-12-19 00:10:18.468 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side that had eastern shore's rocks
2021-12-19 00:10:19.803 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side that had eastern shore's rocks
2021-12-19 00:10:19.804 | INFO     | __main__:main:34 - Processing line: Justin went into a fight unnecessarily

2021-12-19 00:10:19.804 | DEBUG    | textprocessor:execute:20 - Processing text: Justin went into a fight unnecessarily
2021-12-19 00:10:20.576 | DEBUG    | textprocessor:execute:23 - Executing sentence=Justin went into a fight unnecessarily
2021-12-19 00:10:20.576 | INFO     | __main__:main:34 - Processing line: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva

2021-12-19 00:10:20.576 | DEBUG    | textprocessor:execute:20 - Processing text: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 00:10:21.569 | DEBUG    | textprocessor:execute:23 - Executing sentence=Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 00:10:21.570 | INFO     | __main__:main:34 - Processing line: Manoj Das is brother of Rinku Das

2021-12-19 00:10:21.570 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is brother of Rinku Das
2021-12-19 00:10:22.327 | DEBUG    | textprocessor:execute:23 - Executing sentence=Manoj Das is brother of Rinku Das
2021-12-19 00:10:22.327 | INFO     | __main__:main:34 - Processing line: Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter

2021-12-19 00:10:22.327 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter
2021-12-19 00:10:23.295 | DEBUG    | textprocessor:execute:23 - Executing sentence=Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter
2021-12-19 00:10:23.295 | INFO     | __main__:main:34 - Processing line: Mortgage renewal process starts 120 days prior to end of term

2021-12-19 00:10:23.295 | DEBUG    | textprocessor:execute:20 - Processing text: Mortgage renewal process starts 120 days prior to end of term
2021-12-19 00:10:24.142 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mortgage renewal process starts 120 days prior to end of term
2021-12-19 00:10:24.142 | INFO     | __main__:main:34 - Processing line: Mumbai is the capital of Maharashtra

2021-12-19 00:10:24.142 | DEBUG    | textprocessor:execute:20 - Processing text: Mumbai is the capital of Maharashtra
2021-12-19 00:10:24.755 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mumbai is the capital of Maharashtra
2021-12-19 00:10:24.755 | INFO     | __main__:main:34 - Processing line: Mumbai is the financial capital of India

2021-12-19 00:10:24.755 | DEBUG    | textprocessor:execute:20 - Processing text: Mumbai is the financial capital of India
2021-12-19 00:10:25.385 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mumbai is the financial capital of India
2021-12-19 00:10:25.385 | INFO     | __main__:main:34 - Processing line: Once upon a time there were three bears

2021-12-19 00:10:25.385 | DEBUG    | textprocessor:execute:20 - Processing text: Once upon a time there were three bears
2021-12-19 00:10:26.399 | DEBUG    | textprocessor:execute:23 - Executing sentence=Once upon a time there were three bears
2021-12-19 00:10:26.400 | INFO     | __main__:main:34 - Processing line: Once upon a time there were three bears who were married

2021-12-19 00:10:26.400 | DEBUG    | textprocessor:execute:20 - Processing text: Once upon a time there were three bears who were married
2021-12-19 00:10:27.294 | DEBUG    | textprocessor:execute:23 - Executing sentence=Once upon a time there were three bears who were married
2021-12-19 00:10:27.294 | INFO     | __main__:main:34 - Processing line: People light lamps in their homes

2021-12-19 00:10:27.294 | DEBUG    | textprocessor:execute:20 - Processing text: People light lamps in their homes
2021-12-19 00:10:28.100 | DEBUG    | textprocessor:execute:23 - Executing sentence=People light lamps in their homes
2021-12-19 00:10:28.100 | INFO     | __main__:main:34 - Processing line: People worship Godess Lakshmi

2021-12-19 00:10:28.100 | DEBUG    | textprocessor:execute:20 - Processing text: People worship Godess Lakshmi
2021-12-19 00:10:28.698 | DEBUG    | textprocessor:execute:23 - Executing sentence=People worship Godess Lakshmi
2021-12-19 00:10:28.699 | INFO     | __main__:main:34 - Processing line: The US President is Joe Biden

2021-12-19 00:10:28.699 | DEBUG    | textprocessor:execute:20 - Processing text: The US President is Joe Biden
2021-12-19 00:10:29.465 | DEBUG    | textprocessor:execute:23 - Executing sentence=The US President is Joe Biden
2021-12-19 00:10:29.466 | INFO     | __main__:main:34 - Processing line: Thriller is a hit album of Michael Jackson, released in 1984

2021-12-19 00:10:29.466 | DEBUG    | textprocessor:execute:20 - Processing text: Thriller is a hit album of Michael Jackson, released in 1984
2021-12-19 00:10:30.404 | DEBUG    | textprocessor:execute:23 - Executing sentence=Thriller is a hit album of Michael Jackson, released in 1984
2021-12-19 00:10:30.404 | INFO     | __main__:main:34 - Processing line: Thriller is a hit album of Michael Jackson, released in early 1984

2021-12-19 00:10:30.404 | DEBUG    | textprocessor:execute:20 - Processing text: Thriller is a hit album of Michael Jackson, released in early 1984
2021-12-19 00:10:31.298 | DEBUG    | textprocessor:execute:23 - Executing sentence=Thriller is a hit album of Michael Jackson, released in early 1984
2021-12-19 00:10:31.299 | INFO     | __main__:main:34 - Processing line: We have a working prototype of a rocket
2021-12-19 00:10:31.299 | DEBUG    | textprocessor:execute:20 - Processing text: We have a working prototype of a rocket
2021-12-19 00:10:31.945 | DEBUG    | textprocessor:execute:23 - Executing sentence=We have a working prototype of a rocket
2021-12-19 00:10:31.945 | INFO     | __main__:main:37 - Done
2021-12-19 09:45:43.178 | INFO     | __main__:main:34 - Processing line: Baby One More Time is a song by Britney Spears

2021-12-19 09:45:43.179 | DEBUG    | textprocessor:execute:20 - Processing text: Baby One More Time is a song by Britney Spears
2021-12-19 09:45:44.361 | DEBUG    | textprocessor:execute:23 - Executing sentence=Baby One More Time is a song by Britney Spears
2021-12-19 09:45:44.361 | INFO     | __main__:main:34 - Processing line: Christmas is celebrated across the world by Chirstians

2021-12-19 09:45:44.361 | DEBUG    | textprocessor:execute:20 - Processing text: Christmas is celebrated across the world by Chirstians
2021-12-19 09:45:45.368 | DEBUG    | textprocessor:execute:23 - Executing sentence=Christmas is celebrated across the world by Chirstians
2021-12-19 09:45:45.368 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks

2021-12-19 09:45:45.368 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 09:45:46.209 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 09:45:46.210 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks

2021-12-19 09:45:46.210 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 09:45:47.206 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, gifts, new clothes, feasts, feeding the poor, and lighting fireworks
2021-12-19 09:45:47.206 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights

2021-12-19 09:45:47.207 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights
2021-12-19 09:45:48.087 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights
2021-12-19 09:45:48.087 | INFO     | __main__:main:34 - Processing line: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi

2021-12-19 09:45:48.088 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 09:45:49.078 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is known as the Festival of Lights, as people light lamps in their homes and worship Godess Lakshmi
2021-12-19 09:45:49.078 | INFO     | __main__:main:34 - Processing line: Diwali is time for brand new clothes, attending feasts

2021-12-19 09:45:49.078 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for brand new clothes, attending feasts
2021-12-19 09:45:50.053 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for brand new clothes, attending feasts
2021-12-19 09:45:50.053 | INFO     | __main__:main:34 - Processing line: Diwali is time for extremely expensive clothes, attending feasts

2021-12-19 09:45:50.053 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 09:45:51.625 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is time for extremely expensive clothes, attending feasts
2021-12-19 09:45:51.625 | INFO     | __main__:main:34 - Processing line: Donald Trump is the worst president of USA

2021-12-19 09:45:51.625 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump is the worst president of USA
2021-12-19 09:45:52.629 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump is the worst president of USA
2021-12-19 09:45:52.630 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump

2021-12-19 09:45:52.630 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 09:45:53.651 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than Donald Trump
2021-12-19 09:45:53.651 | INFO     | __main__:main:34 - Processing line: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him

2021-12-19 09:45:53.651 | DEBUG    | textprocessor:execute:20 - Processing text: Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 09:45:54.573 | DEBUG    | textprocessor:execute:23 - Executing sentence=Donald Trump isn't the worst president of USA, but Hillary Clinton is better than him
2021-12-19 09:45:54.574 | INFO     | __main__:main:34 - Processing line: Gujratis go on a shopping spree during Diwali

2021-12-19 09:45:54.574 | DEBUG    | textprocessor:execute:20 - Processing text: Gujratis go on a shopping spree during Diwali
2021-12-19 09:45:55.558 | DEBUG    | textprocessor:execute:23 - Executing sentence=Gujratis go on a shopping spree during Diwali
2021-12-19 09:45:55.559 | INFO     | __main__:main:34 - Processing line: IBM is a very large company headquartered in USA

2021-12-19 09:45:55.559 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company headquartered in USA
2021-12-19 09:45:56.371 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company headquartered in USA
2021-12-19 09:45:56.371 | INFO     | __main__:main:34 - Processing line: IBM is a very large company that is headquartered in USA

2021-12-19 09:45:56.371 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is a very large company that is headquartered in USA
2021-12-19 09:45:57.176 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is a very large company that is headquartered in USA
2021-12-19 09:45:57.176 | INFO     | __main__:main:34 - Processing line: IBM is headquartered in USA

2021-12-19 09:45:57.176 | DEBUG    | textprocessor:execute:20 - Processing text: IBM is headquartered in USA
2021-12-19 09:45:57.827 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM is headquartered in USA
2021-12-19 09:45:57.828 | INFO     | __main__:main:34 - Processing line: IBM's headquarters are in USA

2021-12-19 09:45:57.828 | DEBUG    | textprocessor:execute:20 - Processing text: IBM's headquarters are in USA
2021-12-19 09:45:58.593 | DEBUG    | textprocessor:execute:23 - Executing sentence=IBM's headquarters are in USA
2021-12-19 09:45:58.594 | INFO     | __main__:main:34 - Processing line: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.

2021-12-19 09:45:58.594 | DEBUG    | textprocessor:execute:20 - Processing text: It is Diwali today in India. We celebrate this festival with great fervour. It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi. It is also the New Year for Gujratis. Retailers look forward to this festival, as people go on a shopping spree. Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 09:46:00.846 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is Diwali today in India.
2021-12-19 09:46:00.846 | DEBUG    | textprocessor:execute:23 - Executing sentence=We celebrate this festival with great fervour.
2021-12-19 09:46:00.846 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is known as the 'Festival of Lights', as people light lamps in their homes and worship Godess Lakshmi.
2021-12-19 09:46:00.846 | DEBUG    | textprocessor:execute:23 - Executing sentence=It is also the New Year for Gujratis.
2021-12-19 09:46:00.846 | DEBUG    | textprocessor:execute:23 - Executing sentence=Retailers look forward to this festival, as people go on a shopping spree.
2021-12-19 09:46:00.846 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks.
2021-12-19 09:46:00.847 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side

2021-12-19 09:46:00.847 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side
2021-12-19 09:46:01.813 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side
2021-12-19 09:46:01.813 | INFO     | __main__:main:34 - Processing line: It was the very big island's windward side that had eastern shore's rocks

2021-12-19 09:46:01.813 | DEBUG    | textprocessor:execute:20 - Processing text: It was the very big island's windward side that had eastern shore's rocks
2021-12-19 09:46:02.790 | DEBUG    | textprocessor:execute:23 - Executing sentence=It was the very big island's windward side that had eastern shore's rocks
2021-12-19 09:46:02.790 | INFO     | __main__:main:34 - Processing line: Justin went into a fight unnecessarily

2021-12-19 09:46:02.790 | DEBUG    | textprocessor:execute:20 - Processing text: Justin went into a fight unnecessarily
2021-12-19 09:46:03.366 | DEBUG    | textprocessor:execute:23 - Executing sentence=Justin went into a fight unnecessarily
2021-12-19 09:46:03.366 | INFO     | __main__:main:34 - Processing line: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva

2021-12-19 09:46:03.366 | DEBUG    | textprocessor:execute:20 - Processing text: Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 09:46:04.290 | DEBUG    | textprocessor:execute:23 - Executing sentence=Lord Ganesha is the son of Godess Parvati, who is the wife of Shiva
2021-12-19 09:46:04.290 | INFO     | __main__:main:34 - Processing line: Manoj Das is brother of Rinku Das

2021-12-19 09:46:04.290 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is brother of Rinku Das
2021-12-19 09:46:05.041 | DEBUG    | textprocessor:execute:23 - Executing sentence=Manoj Das is brother of Rinku Das
2021-12-19 09:46:05.041 | INFO     | __main__:main:34 - Processing line: Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter

2021-12-19 09:46:05.041 | DEBUG    | textprocessor:execute:20 - Processing text: Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter
2021-12-19 09:46:05.909 | DEBUG    | textprocessor:execute:23 - Executing sentence=Manoj Das is Rinku Das' big brother and Rinku is Tina's daughter
2021-12-19 09:46:05.909 | INFO     | __main__:main:34 - Processing line: Mortgage renewal process starts 120 days prior to end of term

2021-12-19 09:46:05.909 | DEBUG    | textprocessor:execute:20 - Processing text: Mortgage renewal process starts 120 days prior to end of term
2021-12-19 09:46:06.723 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mortgage renewal process starts 120 days prior to end of term
2021-12-19 09:46:06.724 | INFO     | __main__:main:34 - Processing line: Mumbai is the capital of Maharashtra

2021-12-19 09:46:06.724 | DEBUG    | textprocessor:execute:20 - Processing text: Mumbai is the capital of Maharashtra
2021-12-19 09:46:07.463 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mumbai is the capital of Maharashtra
2021-12-19 09:46:07.463 | INFO     | __main__:main:34 - Processing line: Mumbai is the financial capital of India

2021-12-19 09:46:07.463 | DEBUG    | textprocessor:execute:20 - Processing text: Mumbai is the financial capital of India
2021-12-19 09:46:08.223 | DEBUG    | textprocessor:execute:23 - Executing sentence=Mumbai is the financial capital of India
2021-12-19 09:46:08.224 | INFO     | __main__:main:34 - Processing line: Once upon a time there were three bears

2021-12-19 09:46:08.224 | DEBUG    | textprocessor:execute:20 - Processing text: Once upon a time there were three bears
2021-12-19 09:46:08.947 | DEBUG    | textprocessor:execute:23 - Executing sentence=Once upon a time there were three bears
2021-12-19 09:46:08.947 | INFO     | __main__:main:34 - Processing line: Once upon a time there were three bears who were married

2021-12-19 09:46:08.947 | DEBUG    | textprocessor:execute:20 - Processing text: Once upon a time there were three bears who were married
2021-12-19 09:46:09.761 | DEBUG    | textprocessor:execute:23 - Executing sentence=Once upon a time there were three bears who were married
2021-12-19 09:46:09.761 | INFO     | __main__:main:34 - Processing line: People light lamps in their homes

2021-12-19 09:46:09.761 | DEBUG    | textprocessor:execute:20 - Processing text: People light lamps in their homes
2021-12-19 09:46:10.936 | DEBUG    | textprocessor:execute:23 - Executing sentence=People light lamps in their homes
2021-12-19 09:46:10.936 | INFO     | __main__:main:34 - Processing line: People worship Godess Lakshmi

2021-12-19 09:46:10.936 | DEBUG    | textprocessor:execute:20 - Processing text: People worship Godess Lakshmi
2021-12-19 09:46:12.003 | DEBUG    | textprocessor:execute:23 - Executing sentence=People worship Godess Lakshmi
2021-12-19 09:46:12.003 | INFO     | __main__:main:34 - Processing line: The US President is Joe Biden

2021-12-19 09:46:12.003 | DEBUG    | textprocessor:execute:20 - Processing text: The US President is Joe Biden
2021-12-19 09:46:12.694 | DEBUG    | textprocessor:execute:23 - Executing sentence=The US President is Joe Biden
2021-12-19 09:46:12.695 | INFO     | __main__:main:34 - Processing line: Thriller is a hit album of Michael Jackson, released in 1984

2021-12-19 09:46:12.695 | DEBUG    | textprocessor:execute:20 - Processing text: Thriller is a hit album of Michael Jackson, released in 1984
2021-12-19 09:46:13.845 | DEBUG    | textprocessor:execute:23 - Executing sentence=Thriller is a hit album of Michael Jackson, released in 1984
2021-12-19 09:46:13.845 | INFO     | __main__:main:34 - Processing line: Thriller is a hit album of Michael Jackson, released in early 1984

2021-12-19 09:46:13.845 | DEBUG    | textprocessor:execute:20 - Processing text: Thriller is a hit album of Michael Jackson, released in early 1984
2021-12-19 09:46:14.803 | DEBUG    | textprocessor:execute:23 - Executing sentence=Thriller is a hit album of Michael Jackson, released in early 1984
2021-12-19 09:46:14.804 | INFO     | __main__:main:34 - Processing line: We have a working prototype of a rocket
2021-12-19 09:46:14.804 | DEBUG    | textprocessor:execute:20 - Processing text: We have a working prototype of a rocket
2021-12-19 09:46:15.478 | DEBUG    | textprocessor:execute:23 - Executing sentence=We have a working prototype of a rocket
2021-12-19 09:46:15.479 | INFO     | __main__:main:37 - Done
2021-12-19 09:46:50.461 | INFO     | __main__:main:34 - Processing line: Baby One More Time is a song by Britney Spears

2021-12-19 09:46:50.461 | DEBUG    | textprocessor:execute:20 - Processing text: Baby One More Time is a song by Britney Spears
2021-12-19 09:46:51.685 | DEBUG    | textprocessor:execute:23 - Executing sentence=Baby One More Time is a song by Britney Spears
2021-12-19 09:46:51.685 | INFO     | __main__:main:34 - Processing line: Christmas is celebrated across the world by Chirstians

2021-12-19 09:46:51.686 | DEBUG    | textprocessor:execute:20 - Processing text: Christmas is celebrated across the world by Chirstians
2021-12-19 09:46:52.445 | DEBUG    | textprocessor:execute:23 - Executing sentence=Christmas is celebrated across the world by Chirstians
2021-12-19 09:46:52.445 | INFO     | __main__:main:34 - Processing line: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks

2021-12-19 09:46:52.445 | DEBUG    | textprocessor:execute:20 - Processing text: Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
2021-12-19 09:46:53.518 | DEBUG    | textprocessor:execute:23 - Executing sentence=Diwali is generally a time for visits, exchanging gifts, wearing new clothes, attending feasts, feeding the poor, and lighting fireworks
